,Date,Latitude,Longitude,Speed,Altitude,ir,luminosity,pm1s,pm25s,pm10s,pm1e,pm25e,pm10e,a03um01Lair,a05um01Lair,a1um01Lair,a25um01Lair,a5um01Lair,a10um01Lair,Co2,Temp,Hum,uv,ROH,NH4
3806,2021-07-13 19:47:54.000,14.55665974,121.09411294,1.65,78.7,40,8.433,19,21,21,19,21,21,3675,1001,49,2,1,1,731.25,0.0,0.0,0.0,0,0
3807,2021-07-13 19:47:54.000,14.55662618,121.09408902,1.65,78.7,39,8.3118,19,21,21,19,21,21,3861,1038,55,1,0,0,746.88,0.0,0.0,0.0,0,0
3808,2021-07-13 19:47:54.000,14.55659207,121.0940605,1.65,78.7,49,10.5783,20,22,22,20,22,22,4023,1083,66,0,0,0,746.88,0.0,0.0,0.0,0,0
3809,2021-07-13 19:47:54.000,14.55656757,121.09403309,1.65,78.7,75,16.6299,20,22,22,20,22,22,4023,1083,66,0,0,0,715.63,0.0,0.0,0.0,0,0
3810,2021-07-13 19:47:54.000,14.5565367,121.09400033,1.65,78.7,58,11.2489,21,23,23,20,23,23,4161,1125,66,0,0,0,762.5,0.0,0.0,0.0,0,0
3811,2021-07-13 19:48:19.000,14.55650696,121.09395532,1.98,78.7,50,10.1198,22,24,24,21,24,24,4272,1151,69,3,0,0,731.25,0.0,0.0,0.0,0,0
3812,2021-07-13 19:48:19.000,14.55648955,121.09392215,1.98,78.7,61,13.351,23,25,25,22,25,25,4443,1192,72,3,0,0,731.25,0.0,0.0,0.0,0,0
3813,2021-07-13 19:48:19.000,14.55646477,121.09387927,1.98,78.7,40,7.959,23,25,25,22,25,25,4443,1192,72,3,0,0,731.25,0.0,0.0,0.0,0,0
3814,2021-07-13 19:48:19.000,14.55643948,121.09383398,1.98,78.7,28,6.1353,22,25,25,21,25,25,4335,1159,75,4,0,0,731.25,0.0,0.0,0.0,0,0
3815,2021-07-13 19:48:19.000,14.55642404,121.09379944,1.98,78.7,34,7.0204,22,25,25,21,25,25,4398,1163,73,4,0,0,731.25,0.0,0.0,0.0,0,0
3816,2021-07-13 19:48:29.000,14.55640478,121.09376602,1.88,78.7,16,3.4154,22,25,25,21,25,25,4527,1197,79,4,0,0,715.63,0.0,0.0,0.0,0,0
3817,2021-07-13 19:48:29.000,14.55639089,121.09373719,1.88,78.7,3,0.17,23,26,26,22,26,26,4527,1197,79,4,0,0,746.88,0.0,0.0,0.0,0,0
3818,2021-07-13 19:48:29.000,14.55637603,121.09370456,1.88,78.7,2,0.2448,22,26,26,21,26,26,4440,1180,77,4,0,0,731.25,0.0,0.0,0.0,0,0
3819,2021-07-13 19:48:29.000,14.55636355,121.09367812,1.88,78.7,60,2.3104,23,26,26,22,26,26,4482,1180,80,4,0,0,731.25,0.0,0.0,0.0,0,0
3820,2021-07-13 19:48:29.000,14.55634989,121.09365825,1.88,78.7,121,5.947,23,26,26,22,26,26,4482,1180,80,4,0,0,731.25,0.0,0.0,0.0,0,0
3821,2021-07-13 19:48:39.000,14.55633735,121.09364013,2.41,78.7,130,26.0378,24,27,27,22,27,27,4569,1228,79,4,0,0,731.25,0.0,0.0,0.0,0,0
3822,2021-07-13 19:48:39.000,14.55632385,121.0936245,2.41,78.7,5,0.3627,23,26,26,22,26,26,4458,1189,70,4,0,0,746.88,0.0,0.0,0.0,0,0
3823,2021-07-13 19:48:39.000,14.55631433,121.09360834,2.41,78.7,3,0.4185,22,24,25,21,24,25,4242,1127,71,2,1,1,762.5,0.0,0.0,0.0,0,0
3824,2021-07-13 19:48:39.000,14.55630669,121.09359322,2.41,78.7,4,0.4896,20,23,24,20,23,24,3888,1046,77,2,1,1,731.25,0.0,0.0,0.0,0,0
3825,2021-07-13 19:48:39.000,14.55630361,121.09357379,2.41,78.7,22,0.7661,19,22,23,19,22,23,3648,990,73,3,1,1,825.0,0.0,0.0,0.0,0,0
3826,2021-07-13 19:48:39.000,14.55630433,121.09355344,2.41,78.7,92,1.1862,18,22,22,18,22,22,3534,966,73,3,1,1,746.88,0.0,0.0,0.0,0,0
3827,2021-07-13 19:48:39.000,14.55630624,121.09353813,2.41,78.7,30,0.5803,17,21,22,17,21,22,3345,914,79,4,1,1,778.13,0.0,0.0,0.0,0,0
3828,2021-07-13 19:48:39.000,14.55631191,121.09352339,2.41,78.7,6,0.9403,16,20,20,16,20,20,3189,880,77,3,0,0,731.25,0.0,0.0,0.0,0,0
3829,2021-07-13 19:48:54.000,14.55632279,121.0935092,1.97,78.7,6,1.0445,15,19,19,15,19,19,3054,840,77,2,0,0,731.25,0.0,0.0,0.0,0,0
3830,2021-07-13 19:48:54.000,14.55633818,121.09349648,1.97,78.7,37,12.382,15,19,19,15,19,19,3054,840,77,2,0,0,793.75,0.0,0.0,0.0,0,0
3831,2021-07-13 19:48:54.000,14.55635441,121.09347998,1.97,78.7,51,12.3014,15,19,19,15,19,19,2976,817,75,2,0,0,703.13,0.0,0.0,0.0,0,0
3832,2021-07-13 19:48:54.000,14.55636981,121.09346025,1.97,78.7,37,5.6087,15,19,19,15,19,19,3018,823,78,3,0,0,731.25,0.0,0.0,0.0,0,0
3833,2021-07-13 19:48:54.000,14.55638073,121.09343824,1.97,78.7,41,5.9941,15,19,19,15,19,19,3018,823,78,3,0,0,715.63,0.0,0.0,0.0,0,0
3834,2021-07-13 19:49:04.000,14.5563846,121.09341296,1.95,78.7,43,9.4296,15,19,19,15,19,19,2994,806,78,3,0,0,746.88,0.0,0.0,0.0,0,0
3835,2021-07-13 19:49:04.000,14.55637973,121.09338842,1.95,78.7,40,6.911,15,18,18,15,18,18,3018,797,76,2,0,0,809.38,0.0,0.0,0.0,0,0
3836,2021-07-13 19:49:04.000,14.55636567,121.09336518,1.95,78.7,30,5.4315,15,18,18,15,18,18,3021,807,70,2,0,0,746.88,0.0,0.0,0.0,0,0
3837,2021-07-13 19:49:04.000,14.55634718,121.09334301,1.95,78.7,32,7.6769,14,17,17,14,17,17,3021,807,70,2,0,0,715.63,0.0,0.0,0.0,0,0
3838,2021-07-13 19:49:04.000,14.55633052,121.09332548,1.95,78.7,34,6.2325,14,17,17,14,17,17,3048,802,62,1,0,0,715.63,0.0,0.0,0.0,0,0
3839,2021-07-13 19:49:04.000,14.55631922,121.09331423,1.95,78.7,53,12.172,14,17,17,14,17,17,3018,794,62,1,0,0,731.25,0.0,0.0,0.0,0,0
3840,2021-07-13 19:49:04.000,14.5563108,121.09330478,1.95,78.7,31,5.7627,15,18,18,15,18,18,3318,880,68,1,0,0,825.0,0.0,0.0,0.0,0,0
3841,2021-07-13 19:49:04.000,14.55630192,121.09329483,1.95,78.7,33,6.3731,18,21,21,18,21,21,3609,957,69,1,0,0,731.25,0.0,0.0,0.0,0,0
3842,2021-07-13 19:49:04.000,14.55629238,121.09328317,1.95,78.7,33,7.1102,19,22,22,19,22,22,3756,991,74,1,0,0,746.88,0.0,0.0,0.0,0,0
3843,2021-07-13 19:49:04.000,14.55628265,121.09327091,1.95,78.7,22,3.3615,17,20,20,17,20,20,3651,958,68,0,0,0,746.88,0.0,0.0,0.0,0,0
3844,2021-07-13 19:49:04.000,14.55627339,121.09325568,1.95,78.7,30,3.4177,17,21,21,17,21,21,3675,969,85,0,0,0,746.88,0.0,0.0,0.0,0,0
3845,2021-07-13 19:49:04.000,14.55626387,121.09323762,1.95,78.7,58,9.5231,16,21,21,16,21,21,3456,906,85,4,0,0,853.13,0.0,0.0,0.0,0,0
3846,2021-07-13 19:49:24.000,14.5562521,121.09321856,1.84,78.7,84,14.5183,16,20,20,16,20,20,3255,857,75,4,0,0,731.25,0.0,0.0,0.0,0,0
3847,2021-07-13 19:49:24.000,14.55623778,121.09319848,1.84,78.7,59,14.1146,15,19,19,15,19,19,3255,857,75,4,0,0,731.25,0.0,0.0,0.0,0,0
3848,2021-07-13 19:49:24.000,14.55622207,121.09317767,1.84,78.7,54,13.4057,14,18,19,14,18,19,3114,812,70,5,1,0,731.25,0.0,0.0,0.0,0,0
3849,2021-07-13 19:49:34.000,14.55620581,121.0931577,1.93,78.7,47,13.2559,14,18,19,14,18,19,3114,819,70,5,1,0,731.25,0.0,0.0,0.0,0,0
3850,2021-07-13 19:49:34.000,14.55619232,121.0931418,1.93,78.7,50,14.6819,14,18,19,14,18,19,3114,819,70,5,1,0,915.63,0.0,0.0,0.0,0,0
3851,2021-07-13 19:49:34.000,14.55618308,121.09313002,1.93,78.7,39,9.9002,15,21,22,15,21,22,3420,912,84,5,1,0,762.5,0.0,0.0,0.0,0,0
3852,2021-07-13 19:49:34.000,14.55617467,121.09311915,1.93,78.7,45,13.0163,17,22,23,17,22,23,3579,940,75,4,1,0,762.5,0.0,0.0,0.0,0,0
3853,2021-07-13 19:49:34.000,14.55616698,121.09310952,1.93,78.7,87,28.9349,17,22,22,17,22,22,3663,964,80,1,1,0,762.5,0.0,0.0,0.0,0,0
3854,2021-07-13 19:49:34.000,14.5561627,121.09310334,1.93,78.7,107,39.9959,17,22,22,17,22,22,3633,956,94,1,1,0,762.5,0.0,0.0,0.0,0,0
3855,2021-07-13 19:49:34.000,14.55616073,121.09310064,1.93,78.7,53,12.5957,32,40,42,27,36,42,6174,1639,165,9,2,1,746.88,0.0,0.0,0.0,0,0
3856,2021-07-13 19:49:34.000,14.55615919,121.0930991,1.93,78.7,67,13.288,119,168,173,79,111,115,18732,5607,1065,41,4,1,762.5,0.0,0.0,0.0,0,0
3857,2021-07-13 19:49:34.000,14.55615853,121.09309693,1.93,78.7,41,2.4014,119,168,173,79,111,115,18732,5607,1065,41,4,1,731.25,0.0,0.0,0.0,0,0
3858,2021-07-13 19:49:34.000,14.55615787,121.09309557,1.93,78.7,124,4.8158,155,212,218,103,140,144,25056,7443,1282,55,4,1,731.25,0.0,0.0,0.0,0,0
3859,2021-07-13 19:49:34.000,14.55615751,121.09309524,1.93,78.7,145,4.524,172,233,241,114,154,159,28299,8331,1360,59,5,2,762.5,0.0,0.0,0.0,0,0
3860,2021-07-13 19:49:34.000,14.55615883,121.0930979,1.93,78.7,20,3.8482,188,252,261,125,167,173,30648,9001,1407,62,5,2,762.5,0.0,0.0,0.0,0,0
3861,2021-07-13 19:49:34.000,14.55615792,121.09309682,1.93,78.7,31,2.297,190,254,261,126,169,174,31326,9221,1425,61,4,1,762.5,0.0,0.0,0.0,0,0
3862,2021-07-13 19:49:34.000,14.55615303,121.09309266,1.93,78.7,23,4.3703,123,152,158,81,100,104,22149,6255,627,41,4,2,731.25,0.0,0.0,0.0,0,0
3863,2021-07-13 19:49:34.000,14.55614543,121.09308548,1.93,78.7,30,4.2361,101,126,131,66,83,86,18603,5184,499,36,4,1,731.25,0.0,0.0,0.0,0,0
3864,2021-07-13 19:49:34.000,14.55613549,121.09307738,1.93,78.7,24,2.4818,102,127,132,67,84,87,18603,5184,499,36,4,1,762.5,0.0,0.0,0.0,0,0
3865,2021-07-13 19:49:34.000,14.55612285,121.09306563,1.93,78.7,85,21.971,102,128,133,67,84,88,18750,5238,509,38,4,1,746.88,0.0,0.0,0.0,0,0
3866,2021-07-13 19:49:34.000,14.55610675,121.09305076,1.93,78.7,139,44.0671,119,151,158,78,100,104,21366,6018,643,44,7,1,746.88,0.0,0.0,0.0,0,0
3867,2021-07-13 19:49:34.000,14.5560893,121.09303241,1.93,78.7,176,60.679,140,180,190,93,119,126,24477,6976,808,54,11,3,715.63,0.0,0.0,0.0,0,0
3868,2021-07-13 19:49:34.000,14.55607273,121.09301409,1.93,78.7,196,71.2038,140,181,189,93,120,125,24597,6984,827,47,10,2,746.88,0.0,0.0,0.0,0,0
3869,2021-07-13 19:50:14.000,14.55605872,121.0929979,1.45,78.7,172,62.9395,129,168,176,85,111,117,22791,6449,816,42,9,2,746.88,0.0,0.0,0.0,0,0
3870,2021-07-13 19:50:14.000,14.55604567,121.09298211,1.45,78.7,162,58.7492,120,156,162,79,103,107,20967,5971,754,33,8,2,746.88,0.0,0.0,0.0,0,0
3871,2021-07-13 19:50:14.000,14.55603346,121.09296692,1.45,78.7,168,58.6566,98,125,131,65,83,87,17157,4877,596,26,6,3,746.88,0.0,0.0,0.0,0,0
3872,2021-07-13 19:50:14.000,14.55602408,121.09295475,1.45,78.7,165,56.7458,69,88,90,45,58,69,12567,3524,391,17,1,1,731.25,0.0,0.0,0.0,0,0
3873,2021-07-13 19:50:14.000,14.55601593,121.09294282,1.45,78.7,177,63.4786,69,88,90,45,58,69,12567,3524,391,17,1,1,731.25,0.0,0.0,0.0,0,0
3874,2021-07-13 19:50:14.000,14.5560049,121.0929286,1.45,78.7,177,62.2451,62,76,78,41,52,63,11130,3129,317,13,1,1,762.5,0.0,0.0,0.0,0,0
3875,2021-07-13 19:50:14.000,14.55599242,121.09291298,1.45,78.7,169,61.9937,58,71,73,38,50,61,10512,2945,286,13,1,1,746.88,0.0,0.0,0.0,0,0
3876,2021-07-13 19:50:14.000,14.55598055,121.09289896,1.45,78.7,174,62.3181,52,64,66,35,47,57,9537,2652,244,13,1,1,778.13,0.0,0.0,0.0,0,0
3877,2021-07-13 19:50:14.000,14.55597106,121.09288815,1.45,78.7,163,59.4043,47,56,58,33,44,53,8652,2397,190,10,1,1,762.5,0.0,0.0,0.0,0,0
3878,2021-07-13 19:50:14.000,14.55596599,121.09288191,1.45,78.7,167,61.9178,40,48,48,30,40,47,7416,2038,152,8,0,0,762.5,0.0,0.0,0.0,0,0
3879,2021-07-13 19:50:34.000,14.55596232,121.09287714,0.48,78.7,157,57.9957,32,38,39,27,35,39,6018,1634,121,7,0,0,746.88,0.0,0.0,0.0,0,0
3880,2021-07-13 19:50:34.000,14.55595791,121.09287201,0.48,78.7,155,53.0923,24,30,30,22,30,30,4659,1259,110,3,0,0,746.88,0.0,0.0,0.0,0,0
3881,2021-07-13 19:50:34.000,14.55595347,121.09286639,0.48,78.7,161,56.3779,19,24,25,19,24,25,3759,1021,87,3,1,0,746.88,0.0,0.0,0.0,0,0
3882,2021-07-13 19:50:34.000,14.55594627,121.09285875,0.48,78.7,163,58.4922,18,22,23,18,22,23,3528,965,86,2,1,0,746.88,0.0,0.0,0.0,0,0
3883,2021-07-13 19:50:34.000,14.55593764,121.09285033,0.48,78.7,169,59.526,18,22,23,18,22,23,3528,965,86,2,1,0,825.0,0.0,0.0,0.0,0,0
3884,2021-07-13 19:50:44.000,14.55592829,121.09284215,0.31,78.7,173,58.6613,17,22,23,17,22,23,3495,942,83,2,1,0,778.13,0.0,0.0,0.0,0,0
3885,2021-07-13 19:50:44.000,14.55592002,121.09283644,0.31,78.7,174,57.9768,17,22,22,17,22,22,3456,934,86,2,1,0,731.25,0.0,0.0,0.0,0,0
3886,2021-07-13 19:50:44.000,14.555916,121.09283453,0.31,78.7,168,57.4775,17,22,22,17,22,22,3438,938,83,2,1,0,746.88,0.0,0.0,0.0,0,0
3887,2021-07-13 19:50:44.000,14.55591432,121.09283686,0.31,78.7,161,57.1286,17,22,22,17,22,22,3438,938,83,2,1,0,778.13,0.0,0.0,0.0,0,0
3888,2021-07-13 19:50:44.000,14.55591317,121.09283917,0.31,78.7,164,57.5919,17,22,23,17,22,23,3522,958,81,3,1,0,837.5,0.0,0.0,0.0,0,0
3889,2021-07-13 19:50:54.000,14.55591262,121.09283992,0.34,78.7,163,57.0443,17,21,22,17,21,22,3531,945,71,3,1,0,746.88,0.0,0.0,0.0,0,0
3890,2021-07-13 19:50:54.000,14.55591203,121.09284095,0.34,78.7,165,57.121,17,21,22,17,21,22,3531,945,71,3,1,0,746.88,0.0,0.0,0.0,0,0
3891,2021-07-13 19:50:54.000,14.5559119,121.09284168,0.34,78.7,174,58.191,17,21,22,17,21,22,3750,1001,69,3,1,0,778.13,0.0,0.0,0.0,0,0
3892,2021-07-13 19:50:54.000,14.55591176,121.09284227,0.34,78.7,167,57.6266,17,21,22,17,21,22,3744,1010,72,4,1,0,778.13,0.0,0.0,0.0,0,0
3893,2021-07-13 19:50:54.000,14.55591136,121.09284275,0.34,78.7,166,57.6686,19,23,24,19,23,24,4104,1100,77,4,1,1,825.0,0.0,0.0,0.0,0,0
3894,2021-07-13 19:51:04.000,14.5559107,121.09284347,0.27,78.7,173,59.5186,19,23,24,19,23,24,4104,1100,77,4,1,1,778.13,0.0,0.0,0.0,0,0
3895,2021-07-13 19:51:04.000,14.55591022,121.09284419,0.27,78.7,228,57.9351,28,34,36,24,32,36,5613,1537,134,8,1,1,778.13,0.0,0.0,0.0,0,0
3896,2021-07-13 19:51:04.000,14.55590971,121.0928448,0.27,78.7,163,59.7263,38,47,48,29,39,46,7278,2013,187,11,1,1,762.5,0.0,0.0,0.0,0,0
3897,2021-07-13 19:51:04.000,14.55590939,121.0928452,0.27,78.7,162,59.4468,46,58,59,33,45,53,8532,2382,251,11,1,1,762.5,0.0,0.0,0.0,0,0
3898,2021-07-13 19:51:04.000,14.55590923,121.09284541,0.27,78.7,161,59.5431,54,68,71,35,49,60,9828,2755,303,17,3,1,837.5,0.0,0.0,0.0,0,0
3899,2021-07-13 19:51:14.000,14.55590915,121.09284544,0.24,78.7,161,59.6504,57,73,75,37,51,62,10281,2904,332,16,2,0,762.5,0.0,0.0,0.0,0,0
3900,2021-07-13 19:51:14.000,14.55590918,121.09284549,0.24,78.7,164,58.7718,53,69,70,34,49,59,9876,2776,315,15,2,0,746.88,0.0,0.0,0.0,0,0
3901,2021-07-13 19:51:14.000,14.55590918,121.09284546,0.24,78.7,19,2.3256,62,79,81,41,51,64,11715,3281,345,15,2,0,746.88,0.0,0.0,0.0,0,0
3902,2021-07-13 19:51:14.000,14.55590909,121.09284521,0.24,78.7,62,18.039,69,87,90,46,57,68,13284,3649,340,24,3,0,731.25,0.0,0.0,0.0,0,0
3903,2021-07-13 19:51:14.000,14.55590906,121.09284509,0.24,78.7,171,58.7986,74,91,94,48,60,71,13533,3727,342,21,1,0,853.13,0.0,0.0,0.0,0,0
3904,2021-07-13 19:51:24.000,14.55590904,121.09284502,0.21,78.7,165,59.1586,76,93,96,49,62,72,13950,3831,344,20,1,0,778.13,0.0,0.0,0.0,0,0
3905,2021-07-13 19:51:24.000,14.55590896,121.09284483,0.21,78.7,167,58.9132,75,92,96,49,61,71,14061,3864,348,21,1,0,762.5,0.0,0.0,0.0,0,0
3906,2021-07-13 19:51:29.000,14.55590891,121.09284473,0.22,78.7,166,59.1699,69,86,90,45,57,69,13014,3577,320,24,2,1,793.75,0.0,0.0,0.0,0,0
3907,2021-07-13 19:51:29.000,14.55590234,121.09283843,0.22,78.7,165,58.6222,55,69,72,36,49,61,10239,2860,265,23,1,1,778.13,0.0,0.0,0.0,0,0
3908,2021-07-13 19:51:29.000,14.55589208,121.09282595,0.22,78.7,86,26.9429,49,61,63,34,46,56,9132,2566,238,13,1,1,962.5,0.0,0.0,0.0,0,0
3909,2021-07-13 19:51:34.000,14.55587782,121.09281094,0.13,78.7,173,59.8402,44,55,57,31,43,52,8415,2360,212,14,1,1,778.13,0.0,0.0,0.0,0,0
3910,2021-07-13 19:51:34.000,14.55586149,121.09279551,0.13,78.7,168,58.1206,45,57,60,32,44,54,8526,2367,222,15,2,2,778.13,0.0,0.0,0.0,0,0
3911,2021-07-13 19:51:34.000,14.55584414,121.09278015,0.13,78.7,175,59.7563,45,56,58,32,44,53,8511,2359,207,14,2,1,746.88,0.0,0.0,0.0,0,0
3912,2021-07-13 19:51:34.000,14.55582496,121.09276357,0.13,78.7,174,58.8338,45,55,57,32,43,52,8670,2390,201,10,2,1,731.25,0.0,0.0,0.0,0,0
3913,2021-07-13 19:51:34.000,14.55580756,121.09274813,0.13,78.7,171,59.6562,46,56,58,33,44,53,8670,2390,201,10,2,1,762.5,0.0,0.0,0.0,0,0
3914,2021-07-13 19:51:44.000,14.55579649,121.09273774,0.1,78.7,168,61.3922,46,56,59,33,44,53,8724,2387,218,10,2,1,762.5,0.0,0.0,0.0,0,0
3915,2021-07-13 19:51:44.000,14.55578934,121.09273078,0.1,78.7,166,60.1892,44,55,57,31,43,52,8622,2364,218,10,2,1,762.5,0.0,0.0,0.0,0,0
3916,2021-07-13 19:51:44.000,14.55578444,121.09272565,0.1,78.7,167,59.2886,43,54,57,31,43,52,8469,2303,214,13,3,2,793.75,0.0,0.0,0.0,0,0
3917,2021-07-13 19:51:44.000,14.55578199,121.09272247,0.1,78.7,173,59.5722,41,51,54,30,41,50,8280,2206,217,12,3,2,762.5,0.0,0.0,0.0,0,0
3918,2021-07-13 19:51:44.000,14.55578178,121.09272167,0.1,78.7,167,59.8786,40,50,53,30,41,50,7881,2115,197,13,3,1,809.38,0.0,0.0,0.0,0,0
3919,2021-07-13 19:51:54.000,14.55578382,121.09272145,0.16,78.7,164,60.0595,38,47,49,29,40,47,7479,2000,188,8,3,2,762.5,0.0,0.0,0.0,0,0
3920,2021-07-13 19:51:54.000,14.55578472,121.09272045,0.16,78.7,166,60.5648,38,47,48,29,40,47,7497,2015,181,6,2,1,793.75,0.0,0.0,0.0,0,0
3921,2021-07-13 19:51:54.000,14.55578488,121.09271846,0.16,78.7,164,60.2205,39,48,49,30,40,47,7617,2062,177,7,2,1,762.5,0.0,0.0,0.0,0,0
3922,2021-07-13 19:51:54.000,14.55577557,121.09270757,0.16,78.7,168,60.6409,40,49,51,30,40,48,7839,2142,180,8,3,2,731.25,0.0,0.0,0.0,0,0
3923,2021-07-13 19:51:54.000,14.55576196,121.09269416,0.16,78.7,170,61.0927,40,49,51,30,40,48,7839,2142,180,8,3,2,778.13,0.0,0.0,0.0,0,0
3924,2021-07-13 19:51:54.000,14.5557489,121.09268111,0.16,78.7,167,60.9517,42,50,53,30,41,49,7971,2211,191,9,3,2,746.88,0.0,0.0,0.0,0,0
3925,2021-07-13 19:51:54.000,14.55573651,121.09266834,0.16,78.7,20,3.5861,44,52,55,31,42,51,8364,2303,211,6,3,2,762.5,0.0,0.0,0.0,0,0
3926,2021-07-13 19:51:54.000,14.55572493,121.09265711,0.16,78.7,24,3.1421,44,52,55,31,42,51,8364,2303,211,6,3,2,793.75,0.0,0.0,0.0,0,0
3927,2021-07-13 19:51:54.000,14.55571411,121.09264443,0.16,78.7,78,4.0946,51,62,64,34,47,57,9195,2549,260,9,2,2,778.13,0.0,0.0,0.0,0,0
3928,2021-07-13 19:51:54.000,14.55570148,121.09263046,0.16,78.7,209,61.5121,63,84,90,42,55,69,11145,3165,416,24,6,3,793.75,0.0,0.0,0.0,0,0
3929,2021-07-13 19:52:14.000,14.55568919,121.09261713,0.35,78.7,174,62.1572,109,172,190,72,114,126,18795,5574,1173,83,21,8,793.75,0.0,0.0,0.0,0,0
3930,2021-07-13 19:52:14.000,14.55568198,121.09260895,0.35,78.7,182,61.5529,146,251,285,96,167,190,24867,7518,1854,162,37,12,793.75,0.0,0.0,0.0,0,0
3931,2021-07-13 19:52:19.000,14.55568048,121.0926062,0.82,78.7,174,61.4064,175,314,359,116,209,239,29595,9034,2405,221,49,16,762.5,0.0,0.0,0.0,0,0
3932,2021-07-13 19:52:19.000,14.55568012,121.09260514,0.82,78.7,27,3.3558,213,403,474,141,267,315,35727,11007,3261,340,75,23,762.5,0.0,0.0,0.0,0,0
3933,2021-07-13 19:52:23.000,14.55568114,121.09260366,0.82,12.5,183,62.6362,214,405,476,142,269,317,35727,11007,3261,340,75,23,762.5,0.0,0.0,0.0,0,0
3934,2021-07-13 19:52:23.000,14.55568112,121.09260307,0.82,12.5,171,62.177,227,439,517,151,292,344,38229,11739,3553,388,82,25,762.5,0.0,0.0,0.0,0,0
3935,2021-07-13 19:52:23.000,14.55568093,121.09260281,0.82,12.5,49,11.9011,203,389,463,135,259,308,34491,10495,3104,368,78,22,762.5,0.0,0.0,0.0,0,0
3936,2021-07-13 19:52:23.000,14.55568048,121.0926024,0.82,12.5,174,61.9427,171,322,382,113,214,254,29541,8885,2506,303,64,17,762.5,0.0,0.0,0.0,0,0
3937,2021-07-13 19:52:23.000,14.55568031,121.0926018,0.82,12.5,237,62.4194,151,278,331,100,185,220,26418,7840,2105,271,56,14,778.13,0.0,0.0,0.0,0,0
3938,2021-07-13 19:52:23.000,14.55567962,121.09260187,0.82,12.5,209,62.9536,117,195,223,77,129,148,21105,6080,1271,156,31,8,778.13,0.0,0.0,0.0,0,0
3939,2021-07-13 19:52:35.000,14.5556785,121.09260154,0.82,12.5,174,58.4052,95,149,166,63,99,110,17364,4919,856,110,17,5,762.5,0.0,0.0,0.0,0,0
3940,2021-07-13 19:52:35.000,14.5556775,121.09260088,0.82,12.5,179,62.7506,95,146,161,63,97,107,17151,4869,845,96,14,5,793.75,0.0,0.0,0.0,0,0
3941,2021-07-13 19:52:35.000,14.55567615,121.09260116,0.82,12.5,184,63.023,95,145,161,63,96,107,17199,4879,844,93,14,5,853.13,0.0,0.0,0.0,0,0
3942,2021-07-13 19:52:35.000,14.55567497,121.09260126,0.82,12.5,192,63.8138,102,157,172,67,104,114,18309,5209,923,103,12,5,793.75,0.0,0.0,0.0,0,0
3943,2021-07-13 19:52:35.000,14.55562311,121.09254651,0.82,12.5,218,63.0696,119,183,203,79,121,135,20724,6001,1102,125,17,8,809.38,0.0,0.0,0.0,0,0
3944,2021-07-13 19:52:35.000,14.55559709,121.09251728,0.82,12.5,215,62.9772,133,207,227,88,137,151,23025,6720,1285,132,17,7,793.75,0.0,0.0,0.0,0,0
3945,2021-07-13 19:52:35.000,14.55557571,121.09248116,0.82,12.5,241,62.7408,132,204,222,87,135,147,22614,6623,1240,126,19,5,793.75,0.0,0.0,0.0,0,0
3946,2021-07-13 19:52:35.000,14.55555939,121.09247287,0.82,12.5,273,62.2503,123,191,211,81,127,140,21240,6239,1139,125,22,5,868.75,0.0,0.0,0.0,0,0
3947,2021-07-13 19:52:35.000,14.55554733,121.09246561,0.82,12.5,227,62.6557,104,160,174,69,106,115,18084,5329,916,97,17,4,746.88,0.0,0.0,0.0,0,0
3948,2021-07-13 19:52:35.000,14.55554391,121.09245824,0.82,12.5,191,62.7845,86,129,139,57,85,92,15162,4398,728,72,15,1,762.5,0.0,0.0,0.0,0,0
3949,2021-07-13 19:52:35.000,14.55553943,121.09244555,0.82,12.5,190,62.7726,86,129,139,57,85,92,15162,4398,728,72,15,1,746.88,0.0,0.0,0.0,0,0
3950,2021-07-13 19:52:35.000,14.55551913,121.09243087,0.82,12.5,198,63.1905,59,83,89,39,55,68,10758,3054,425,36,10,0,762.5,0.0,0.0,0.0,0,0
3951,2021-07-13 19:52:35.000,14.55550667,121.09241106,0.82,12.5,202,63.1329,53,74,78,35,51,63,9768,2764,385,27,6,0,853.13,0.0,0.0,0.0,0,0
3952,2021-07-13 19:52:35.000,14.55548367,121.09239536,0.82,12.5,215,65.0594,49,69,72,34,49,61,9180,2599,375,15,4,1,762.5,0.0,0.0,0.0,0,0
3953,2021-07-13 19:52:35.000,14.55547316,121.09239071,0.82,12.5,220,60.8038,49,69,74,34,49,62,9093,2574,383,21,5,1,793.75,0.0,0.0,0.0,0,0
3954,2021-07-13 19:53:05.000,14.55546843,121.09238746,0.82,12.1,232,59.7447,45,64,66,32,47,57,8319,2361,331,15,3,2,778.13,0.0,0.0,0.0,0,0
3955,2021-07-13 19:53:05.000,14.55546461,121.09238321,0.82,12.1,214,59.8178,48,69,75,33,49,62,8844,2507,366,28,7,2,778.13,0.0,0.0,0.0,0,0
3956,2021-07-13 19:53:05.000,14.55545926,121.09237744,0.82,12.1,211,58.6588,48,71,78,33,50,63,8892,2539,382,30,8,2,868.75,0.0,0.0,0.0,0,0
3957,2021-07-13 19:53:05.000,14.55545037,121.09236673,0.82,12.1,183,59.5837,49,73,81,34,51,65,9096,2590,399,37,11,3,762.5,0.0,0.0,0.0,0,0
